CustomerID,TotalSales_Sum,Avg_Transaction_Value,Total_Items,First_Purchase,Last_Purchase,Unique_Purchase_Days,Country,Total_Transactions,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Customer_Lifetime_Days,Avg_Days_Between_Orders
17075,834.12,10.832727272727272,77,2011-01-26 13:20:00,2011-11-22 11:58:00,4,United Kingdom,4,18,4,834.12,4,3,3,10,Loyal Customers,299,74.75
17076,841.0799999999999,33.6432,25,2010-12-10 10:08:00,2011-11-03 17:53:00,3,United Kingdom,3,36,3,841.0799999999999,3,3,3,9,Loyal Customers,328,109.33333333333333
17078,378.2,13.507142857142856,28,2011-11-03 18:49:00,2011-11-03 19:17:00,2,United Kingdom,2,36,2,378.2,3,2,2,7,Potential Loyalists,0,0.0
17079,118.80000000000001,59.400000000000006,2,2011-09-22 15:34:00,2011-09-22 15:34:00,1,United Kingdom,1,78,1,118.80000000000001,2,2,1,5,At Risk,0,0.0
17080,287.62,35.9525,8,2011-03-15 12:05:00,2011-11-17 12:59:00,2,United Kingdom,2,22,2,287.62,3,2,1,6,At Risk,247,123.5
17081,288.91,4.585873015873016,63,2011-10-24 13:08:00,2011-11-14 12:56:00,2,United Kingdom,2,25,2,288.91,3,2,1,6,At Risk,20,10.0
17082,2003.85,24.738888888888887,81,2011-01-25 14:36:00,2011-11-06 15:17:00,2,United Kingdom,2,33,2,2003.85,3,2,4,9,Loyal Customers,285,142.5
17083,1405.78,27.034230769230767,52,2011-02-09 11:38:00,2011-08-22 15:43:00,3,United Kingdom,3,109,3,1405.78,2,3,3,8,Potential Loyalists,194,64.66666666666667
17084,2747.9900000000002,18.44288590604027,149,2011-11-04 14:49:00,2011-11-04 14:54:00,2,United Kingdom,2,35,2,2747.9900000000002,3,2,4,9,Loyal Customers,0,0.0
17085,1562.4,8.4,186,2010-12-12 12:24:00,2011-08-08 14:15:00,5,United Kingdom,5,123,5,1562.4,2,4,3,9,Loyal Customers,239,47.8
17086,2050.08,21.355,96,2011-10-07 11:22:00,2011-12-02 13:54:00,6,United Kingdom,6,7,6,2050.08,4,4,4,12,Champians,56,9.333333333333334
17088,1991.01,17.313130434782607,115,2011-03-31 09:48:00,2011-11-11 14:23:00,4,United Kingdom,4,28,4,1991.01,3,3,4,10,Loyal Customers,225,56.25
17090,1974.65,32.37131147540984,61,2010-12-20 13:52:00,2011-12-05 13:44:00,7,United Kingdom,7,4,7,1974.65,4,4,4,12,Champians,349,49.857142857142854
17091,3827.76,19.629538461538463,195,2010-12-07 09:55:00,2011-12-07 10:43:00,8,United Kingdom,9,3,9,3827.76,4,4,4,12,Champians,365,40.55555555555556
17092,1774.03,14.306693548387097,124,2011-03-07 14:51:00,2011-10-20 19:51:00,4,United Kingdom,4,50,4,1774.03,3,3,4,10,Loyal Customers,227,56.75
17094,302.0,21.571428571428573,14,2011-01-21 13:09:00,2011-01-21 13:09:00,1,United Kingdom,1,322,1,302.0,1,2,1,4,Cannot Lose,0,0.0
17095,1324.16,17.894054054054056,74,2011-01-09 11:05:00,2011-11-17 12:21:00,3,United Kingdom,3,23,3,1324.16,3,3,3,9,Loyal Customers,312,104.0
17096,1022.13,21.294375,48,2011-03-23 12:05:00,2011-11-24 15:01:00,4,United Kingdom,4,15,4,1022.13,4,3,3,10,Loyal Customers,246,61.5
17097,954.42,4.523317535545024,211,2010-12-09 14:55:00,2011-12-07 17:05:00,8,Spain,8,2,8,954.42,4,4,3,11,Champians,363,45.375
17100,971.74,14.949846153846154,65,2011-11-21 16:36:00,2011-11-21 16:36:00,1,United Kingdom,2,18,2,971.74,4,2,3,9,Loyal Customers,0,0.0
17101,1621.73,38.61261904761905,42,2011-06-14 14:49:00,2011-11-29 13:57:00,4,United Kingdom,4,10,4,1621.73,4,3,3,10,Loyal Customers,167,41.75
17102,25.5,25.5,1,2011-03-23 10:08:00,2011-03-23 10:08:00,1,United Kingdom,1,262,1,25.5,1,2,1,4,Cannot Lose,0,0.0
17105,665.78,7.397555555555555,90,2011-02-06 14:46:00,2011-07-03 15:53:00,2,United Kingdom,2,159,2,665.78,1,2,2,5,At Risk,147,73.5
17107,10797.48,25.955480769230768,416,2011-03-06 15:17:00,2011-11-06 14:14:00,6,United Kingdom,6,33,6,10797.48,3,4,4,11,Champians,244,40.666666666666664
17109,881.29,7.597327586206896,116,2011-04-21 15:46:00,2011-11-10 16:59:00,6,United Kingdom,6,29,6,881.29,3,4,3,10,Loyal Customers,203,33.833333333333336
17110,163.29999999999998,13.608333333333333,12,2011-06-27 12:58:00,2011-06-27 12:58:00,1,United Kingdom,1,165,1,163.29999999999998,1,2,1,4,Cannot Lose,0,0.0
17111,231.61,7.986551724137931,29,2011-10-23 15:59:00,2011-10-23 15:59:00,1,United Kingdom,1,47,1,231.61,3,2,1,6,At Risk,0,0.0
17114,801.12,6.5131707317073175,123,2011-01-09 11:39:00,2011-12-04 12:17:00,8,United Kingdom,8,6,8,801.12,4,4,3,11,Champians,329,41.125
17115,837.5,21.474358974358974,39,2011-04-20 14:46:00,2011-12-01 14:30:00,3,United Kingdom,3,8,3,837.5,4,3,3,10,Loyal Customers,224,74.66666666666667
17117,116.19999999999999,12.91111111111111,9,2011-02-24 13:54:00,2011-02-24 13:54:00,1,United Kingdom,1,288,1,116.19999999999999,1,2,1,4,Cannot Lose,0,0.0
17118,157.02,15.702000000000002,10,2011-01-26 12:19:00,2011-01-26 12:19:00,1,United Kingdom,1,318,1,157.02,1,2,1,4,Cannot Lose,0,0.0
17119,606.91,17.340285714285713,35,2011-10-11 11:03:00,2011-12-06 14:40:00,2,United Kingdom,2,3,2,606.91,4,2,2,8,Potential Loyalists,56,28.0
17120,307.46,17.08111111111111,18,2011-04-20 15:21:00,2011-04-20 15:21:00,1,United Kingdom,1,233,1,307.46,1,2,2,5,At Risk,0,0.0
17122,138.32,19.759999999999998,7,2011-08-12 14:33:00,2011-08-12 14:33:00,1,United Kingdom,1,119,1,138.32,2,2,1,5,At Risk,0,0.0
17123,345.29999999999995,38.36666666666666,9,2011-07-01 10:47:00,2011-07-01 10:47:00,1,United Kingdom,1,162,1,345.29999999999995,1,2,2,5,At Risk,0,0.0
17124,294.24,9.491612903225807,31,2011-06-07 14:02:00,2011-06-07 14:02:00,1,United Kingdom,1,185,1,294.24,1,2,1,4,Cannot Lose,0,0.0
17125,230.5,6.585714285714285,35,2011-10-20 14:41:00,2011-10-20 14:41:00,1,United Kingdom,1,50,1,230.5,3,2,1,6,At Risk,0,0.0
17126,989.45,3.989717741935484,248,2010-12-12 11:26:00,2011-07-10 13:52:00,5,United Kingdom,5,152,5,989.45,1,4,3,8,Potential Loyalists,210,42.0
17128,157.09,11.220714285714285,14,2011-01-09 12:02:00,2011-01-09 12:02:00,1,United Kingdom,1,335,1,157.09,1,2,1,4,Cannot Lose,0,0.0
17131,2463.17,18.38186567164179,134,2011-09-25 12:42:00,2011-12-04 12:52:00,5,United Kingdom,5,5,5,2463.17,4,4,4,12,Champians,70,14.0
17133,4892.240000000001,181.1940740740741,27,2011-03-18 13:47:00,2011-11-24 12:27:00,7,United Kingdom,7,16,7,4892.240000000001,4,4,4,12,Champians,250,35.714285714285715
17134,413.2,17.965217391304346,23,2011-03-20 11:56:00,2011-08-25 09:53:00,2,United Kingdom,2,107,2,413.2,2,2,2,6,At Risk,157,78.5
17135,1139.73,21.917884615384615,52,2010-12-03 09:31:00,2011-11-23 16:48:00,7,United Kingdom,7,16,7,1139.73,4,4,3,11,Champians,355,50.714285714285715
17138,380.5,15.854166666666666,24,2011-03-09 11:54:00,2011-03-09 11:54:00,1,United Kingdom,1,276,1,380.5,1,2,2,5,At Risk,0,0.0
17139,10650.77,22.328658280922433,477,2011-02-24 09:32:00,2011-11-24 10:12:00,12,United Kingdom,12,16,12,10650.77,4,4,4,12,Champians,273,22.75
17140,454.12,25.22888888888889,18,2011-04-06 13:33:00,2011-04-06 13:33:00,1,United Kingdom,1,247,1,454.12,1,2,2,5,At Risk,0,0.0
17142,579.0,38.6,15,2011-04-14 18:22:00,2011-04-14 18:22:00,1,United Kingdom,1,239,1,579.0,1,2,2,5,At Risk,0,0.0
17144,984.57,20.511875,48,2011-09-16 12:50:00,2011-12-08 17:57:00,2,United Kingdom,2,1,2,984.57,4,2,3,9,Loyal Customers,83,41.5
17146,749.78,21.422285714285714,35,2010-12-16 12:20:00,2011-08-26 12:44:00,3,United Kingdom,3,106,3,749.78,2,3,3,8,Potential Loyalists,253,84.33333333333333
17147,1714.59,21.167777777777776,81,2011-02-01 09:36:00,2011-11-17 12:32:00,4,United Kingdom,4,23,4,1714.59,3,3,4,10,Loyal Customers,289,72.25
17148,124.88,13.875555555555556,9,2011-10-19 09:59:00,2011-10-19 09:59:00,1,United Kingdom,1,52,1,124.88,2,2,1,5,At Risk,0,0.0
17152,1689.5,120.67857142857143,14,2011-03-21 16:20:00,2011-05-29 12:19:00,3,United Kingdom,3,195,3,1689.5,1,3,4,8,Potential Loyalists,68,22.666666666666668
17153,213.78,15.27,14,2011-11-15 13:42:00,2011-11-15 13:42:00,1,United Kingdom,1,24,1,213.78,3,2,1,6,At Risk,0,0.0
17154,329.34,14.319130434782608,23,2011-09-25 13:42:00,2011-09-25 13:42:00,1,United Kingdom,1,75,1,329.34,2,2,2,6,At Risk,0,0.0
17155,251.70000000000002,12.585,20,2011-06-15 10:22:00,2011-11-22 12:38:00,2,United Kingdom,2,18,2,251.70000000000002,4,2,1,7,Potential Loyalists,160,80.0
17157,319.0,24.53846153846154,13,2011-06-16 15:08:00,2011-12-02 09:10:00,2,United Kingdom,2,8,2,319.0,4,2,2,8,Potential Loyalists,168,84.0
17158,1266.97,18.91,67,2010-12-14 13:03:00,2011-11-07 15:15:00,3,United Kingdom,3,32,3,1266.97,3,3,3,9,Loyal Customers,328,109.33333333333333
17159,1538.88,15.236435643564358,101,2011-06-21 09:49:00,2011-11-18 10:52:00,3,United Kingdom,3,22,3,1538.88,3,3,3,9,Loyal Customers,150,50.0
17160,3518.03,15.362576419213974,229,2011-04-12 12:00:00,2011-11-08 14:05:00,6,United Kingdom,6,31,6,3518.03,3,4,4,11,Champians,210,35.0
17162,1715.46,16.494807692307692,104,2011-02-07 12:27:00,2011-11-11 11:34:00,9,United Kingdom,10,29,10,1715.46,3,4,4,11,Champians,276,27.6
17163,293.1,58.620000000000005,5,2011-09-22 15:54:00,2011-11-18 08:57:00,2,United Kingdom,2,22,2,293.1,3,2,1,6,At Risk,56,28.0
17164,2467.35,17.134375,144,2011-03-11 14:26:00,2011-11-07 09:14:00,7,United Kingdom,7,33,7,2467.35,3,4,4,11,Champians,240,34.285714285714285
17165,158.68,15.868,10,2011-02-28 16:39:00,2011-02-28 16:39:00,1,United Kingdom,1,284,1,158.68,1,2,1,4,Cannot Lose,0,0.0
17166,206.34,17.195,12,2011-05-20 08:18:00,2011-11-01 09:46:00,2,United Kingdom,2,39,2,206.34,3,2,1,6,At Risk,165,82.5
17169,835.78,15.477407407407407,54,2011-06-09 13:16:00,2011-10-13 10:25:00,2,United Kingdom,2,58,2,835.78,2,2,3,7,Potential Loyalists,125,62.5
17171,224.91,14.056875,16,2011-02-23 16:37:00,2011-02-23 16:37:00,1,United Kingdom,1,289,1,224.91,1,2,1,4,Cannot Lose,0,0.0
17172,317.76,21.184,15,2011-09-22 09:36:00,2011-09-22 09:36:00,1,United Kingdom,1,79,1,317.76,2,2,2,6,At Risk,0,0.0
17173,3766.6,43.79767441860465,86,2011-07-31 15:26:00,2011-12-04 14:40:00,8,United Kingdom,8,5,8,3766.6,4,4,4,12,Champians,125,15.625
17174,59.9,14.975,4,2011-05-06 11:47:00,2011-05-06 11:47:00,1,United Kingdom,1,218,1,59.9,1,2,1,4,Cannot Lose,0,0.0
17175,1443.69,22.915714285714287,63,2011-02-16 14:56:00,2011-10-26 15:31:00,4,United Kingdom,4,44,4,1443.69,3,3,3,9,Loyal Customers,252,63.0
17176,306.13,20.408666666666665,15,2011-05-22 12:41:00,2011-05-22 12:41:00,1,United Kingdom,1,202,1,306.13,1,2,1,4,Cannot Lose,0,0.0
17179,711.79,8.897375,80,2010-12-13 14:24:00,2011-06-14 16:48:00,3,United Kingdom,3,178,3,711.79,1,3,3,7,Potential Loyalists,183,61.0
17180,783.97,6.2717600000000004,125,2011-01-27 18:05:00,2011-10-14 15:46:00,4,United Kingdom,4,56,4,783.97,2,3,3,8,Potential Loyalists,259,64.75
17181,239.92000000000002,10.431304347826087,23,2010-12-01 12:38:00,2011-10-13 14:48:00,2,United Kingdom,2,57,2,239.92000000000002,2,2,1,5,At Risk,316,158.0
17183,3347.31,45.85356164383562,73,2011-08-26 15:25:00,2011-12-02 10:07:00,6,United Kingdom,6,8,6,3347.31,4,4,4,12,Champians,97,16.166666666666668
17186,144.0,72.0,2,2011-10-10 12:52:00,2011-10-24 10:20:00,2,United Kingdom,2,47,2,144.0,3,2,1,6,At Risk,13,6.5
17187,203.95,20.395,10,2011-04-27 12:39:00,2011-04-27 12:39:00,1,United Kingdom,1,227,1,203.95,1,2,1,4,Cannot Lose,0,0.0
17188,2474.23,29.455119047619046,84,2010-12-12 12:56:00,2011-11-28 13:53:00,7,United Kingdom,7,11,7,2474.23,4,4,4,12,Champians,351,50.142857142857146
17189,383.75,6.395833333333333,60,2010-12-15 17:28:00,2011-08-25 19:39:00,2,United Kingdom,2,106,2,383.75,2,2,2,6,At Risk,253,126.5
17190,444.74,23.40736842105263,19,2011-05-16 15:29:00,2011-10-12 11:33:00,2,United Kingdom,2,59,2,444.74,2,3,2,7,Potential Loyalists,148,74.0
17191,2093.68,8.871525423728812,236,2010-12-06 14:36:00,2011-11-11 16:58:00,7,United Kingdom,7,28,7,2093.68,3,4,4,11,Champians,340,48.57142857142857
17193,1699.3000000000002,53.103125000000006,32,2011-06-16 10:04:00,2011-11-04 12:47:00,7,United Kingdom,7,36,7,1699.3000000000002,3,4,4,11,Champians,141,20.142857142857142
17194,262.62,9.055862068965517,29,2010-12-14 12:06:00,2011-03-11 12:05:00,2,United Kingdom,2,274,2,262.62,1,3,1,5,At Risk,86,43.0
17197,1013.01,34.93137931034483,29,2011-11-10 10:32:00,2011-11-10 10:32:00,1,United Kingdom,1,30,1,1013.01,3,2,3,8,Potential Loyalists,0,0.0
17198,692.22,7.210625,96,2010-12-03 14:54:00,2011-11-16 10:39:00,3,United Kingdom,3,24,3,692.22,3,3,3,9,Loyal Customers,347,115.66666666666667
17201,289.78,7.62578947368421,38,2011-10-17 11:55:00,2011-10-17 11:55:00,1,United Kingdom,1,54,1,289.78,2,2,1,5,At Risk,0,0.0
17203,3560.08,24.054594594594594,148,2011-10-10 14:37:00,2011-11-04 12:27:00,6,United Kingdom,6,36,6,3560.08,3,4,4,11,Champians,24,4.0
17204,1564.56,27.448421052631577,57,2011-03-21 12:42:00,2011-06-17 14:46:00,4,United Kingdom,4,175,4,1564.56,1,3,3,7,Potential Loyalists,88,22.0
17205,384.08,29.544615384615383,13,2011-10-17 12:46:00,2011-10-17 12:46:00,1,United Kingdom,1,54,1,384.08,2,2,2,6,At Risk,0,0.0
17206,204.24,29.177142857142858,7,2011-10-17 13:25:00,2011-10-17 13:25:00,1,United Kingdom,1,53,1,204.24,2,2,1,5,At Risk,0,0.0
17211,2317.2200000000003,10.982085308056874,211,2010-12-05 12:44:00,2011-11-13 12:03:00,8,United Kingdom,8,27,8,2317.2200000000003,3,4,4,11,Champians,342,42.75
17212,226.85,56.7125,4,2011-03-31 19:42:00,2011-03-31 19:42:00,1,United Kingdom,1,253,1,226.85,1,2,1,4,Cannot Lose,0,0.0
17213,2781.23,17.71484076433121,157,2010-12-08 13:03:00,2011-10-30 14:53:00,7,United Kingdom,7,40,7,2781.23,3,4,4,11,Champians,326,46.57142857142857
17214,1059.1200000000001,10.486336633663367,101,2010-12-15 15:14:00,2011-10-10 13:17:00,6,United Kingdom,6,60,6,1059.1200000000001,2,4,3,9,Loyal Customers,298,49.666666666666664
17217,113.5,12.61111111111111,9,2011-04-19 17:19:00,2011-04-19 17:19:00,1,United Kingdom,1,234,1,113.5,1,2,1,4,Cannot Lose,0,0.0
17218,1951.97,7.202841328413284,271,2010-12-06 15:25:00,2011-12-05 13:52:00,10,United Kingdom,10,4,10,1951.97,4,4,4,12,Champians,363,36.3
17219,114.23,4.5692,25,2011-11-08 11:25:00,2011-11-08 11:25:00,1,United Kingdom,1,32,1,114.23,3,2,1,6,At Risk,0,0.0
17220,3187.55,6.8255888650963605,467,2010-12-10 14:54:00,2011-11-15 13:47:00,14,United Kingdom,14,24,14,3187.55,3,4,4,11,Champians,339,24.214285714285715
17221,334.48,5.39483870967742,62,2011-11-03 17:39:00,2011-12-02 13:35:00,2,United Kingdom,2,7,2,334.48,4,3,2,9,Loyal Customers,28,14.0
17222,328.65,12.17222222222222,27,2011-10-05 13:58:00,2011-10-05 13:58:00,1,United Kingdom,1,65,1,328.65,2,2,2,6,At Risk,0,0.0
17223,416.89,8.685208333333334,48,2010-12-06 14:08:00,2011-02-02 15:57:00,2,United Kingdom,2,310,2,416.89,1,3,2,6,At Risk,58,29.0
17226,393.49,18.73761904761905,21,2011-02-04 11:52:00,2011-02-04 11:52:00,1,United Kingdom,1,309,1,393.49,1,2,2,5,At Risk,0,0.0
17227,939.32,19.985531914893617,47,2010-12-06 11:16:00,2011-11-21 10:51:00,6,United Kingdom,6,19,6,939.32,3,4,3,10,Loyal Customers,349,58.166666666666664
17228,1906.09,9.16389423076923,208,2010-12-02 16:00:00,2011-11-24 10:24:00,8,United Kingdom,8,16,8,1906.09,4,4,4,12,Champians,356,44.5
17229,318.76,6.782127659574468,47,2011-07-20 12:38:00,2011-09-04 13:56:00,2,United Kingdom,2,96,2,318.76,2,3,2,7,Potential Loyalists,46,23.0
17230,3638.41,52.73057971014492,69,2010-12-15 11:22:00,2011-03-20 16:12:00,8,United Kingdom,8,264,8,3638.41,1,4,4,9,Loyal Customers,95,11.875
17231,3124.72,5.884595103578154,531,2010-12-13 14:16:00,2011-11-27 15:18:00,10,United Kingdom,10,12,10,3124.72,4,4,4,12,Champians,349,34.9
17232,417.77,11.936285714285713,35,2011-11-25 12:24:00,2011-12-07 12:21:00,2,United Kingdom,2,3,2,417.77,4,3,2,9,Loyal Customers,11,5.5
17233,190.88,7.6352,25,2011-11-04 14:06:00,2011-11-04 14:06:00,1,United Kingdom,1,35,1,190.88,3,2,1,6,At Risk,0,0.0
17234,149.89000000000001,10.706428571428573,14,2011-06-10 11:20:00,2011-06-10 11:20:00,1,United Kingdom,1,183,1,149.89000000000001,1,2,1,4,Cannot Lose,0,0.0
17235,550.06,18.96758620689655,29,2010-12-02 13:38:00,2011-11-14 15:51:00,2,United Kingdom,2,25,2,550.06,3,3,2,8,Potential Loyalists,347,173.5
17236,916.13,8.725047619047618,105,2010-12-12 11:49:00,2011-11-27 12:00:00,6,United Kingdom,6,13,6,916.13,4,4,3,11,Champians,350,58.333333333333336
17237,314.69,16.562631578947368,19,2011-11-17 12:55:00,2011-11-28 15:02:00,2,United Kingdom,2,11,2,314.69,4,3,2,9,Loyal Customers,11,5.5
17238,3719.1,6.701081081081081,555,2010-12-03 15:05:00,2011-12-07 11:35:00,17,United Kingdom,17,3,17,3719.1,4,4,4,12,Champians,368,21.647058823529413
17239,382.5,25.5,15,2011-01-31 09:41:00,2011-01-31 09:41:00,1,United Kingdom,1,313,1,382.5,1,2,2,5,At Risk,0,0.0
17242,1135.04,28.375999999999998,40,2011-06-12 13:04:00,2011-08-23 14:55:00,2,United Kingdom,2,108,2,1135.04,2,3,3,8,Potential Loyalists,72,36.0
17243,8540.05,22.067312661498708,387,2010-12-05 10:03:00,2011-12-08 13:26:00,26,United Kingdom,26,1,26,8540.05,4,4,4,12,Champians,368,14.153846153846153
17244,954.9,30.80322580645161,31,2011-10-17 15:19:00,2011-10-17 15:19:00,1,United Kingdom,1,53,1,954.9,2,2,3,7,Potential Loyalists,0,0.0
17245,171.45,19.049999999999997,9,2011-05-19 10:43:00,2011-05-19 10:43:00,1,United Kingdom,1,205,1,171.45,1,2,1,4,Cannot Lose,0,0.0
17247,280.09000000000003,5.186851851851852,54,2011-11-24 15:21:00,2011-11-24 15:21:00,1,United Kingdom,1,15,1,280.09000000000003,4,2,1,7,Potential Loyalists,0,0.0
17248,318.65,4.618115942028985,69,2011-08-11 13:34:00,2011-08-11 13:34:00,1,United Kingdom,1,120,1,318.65,2,2,2,6,At Risk,0,0.0
17250,381.97,6.820892857142858,56,2011-03-23 16:45:00,2011-12-06 12:15:00,2,United Kingdom,2,4,2,381.97,4,3,2,9,Loyal Customers,257,128.5
17251,269.83,7.2927027027027025,37,2010-12-12 11:06:00,2010-12-12 11:06:00,1,United Kingdom,1,363,1,269.83,1,2,1,4,Cannot Lose,0,0.0
17252,348.91,4.057093023255814,86,2011-06-06 16:41:00,2011-08-15 09:45:00,2,United Kingdom,2,117,2,348.91,2,3,2,7,Potential Loyalists,69,34.5
17253,178.26,9.903333333333332,18,2011-11-21 12:59:00,2011-11-21 12:59:00,1,United Kingdom,1,18,1,178.26,4,2,1,7,Potential Loyalists,0,0.0
17254,271.19,2.443153153153153,111,2011-11-24 14:09:00,2011-12-05 12:46:00,2,United Kingdom,2,5,2,271.19,4,3,1,8,Potential Loyalists,10,5.0
17255,291.48,3.9389189189189193,74,2011-02-13 15:18:00,2011-10-30 12:18:00,2,United Kingdom,2,41,2,291.48,3,3,1,7,Potential Loyalists,258,129.0
17256,240.0,15.0,16,2011-01-31 14:53:00,2011-08-24 13:30:00,2,United Kingdom,2,107,2,240.0,2,3,1,6,At Risk,204,102.0
17259,581.23,5.010603448275862,116,2010-12-06 12:55:00,2011-07-14 15:01:00,2,United Kingdom,2,148,2,581.23,1,3,2,6,At Risk,220,110.0
17262,1253.3600000000001,104.44666666666667,12,2010-12-08 13:30:00,2011-10-18 12:56:00,5,United Kingdom,5,52,5,1253.3600000000001,2,4,3,9,Loyal Customers,313,62.6
17263,63.440000000000005,2.7582608695652175,23,2011-05-15 14:32:00,2011-05-15 14:32:00,1,United Kingdom,1,208,1,63.440000000000005,1,2,1,4,Cannot Lose,0,0.0
17265,550.01,4.50827868852459,122,2011-06-12 12:00:00,2011-07-24 10:49:00,2,United Kingdom,2,139,2,550.01,2,3,2,7,Potential Loyalists,41,20.5
17266,296.58,4.062739726027397,73,2011-07-15 11:57:00,2011-12-07 14:12:00,3,United Kingdom,3,2,3,296.58,4,3,1,8,Potential Loyalists,145,48.333333333333336
17267,317.2,8.572972972972973,37,2011-08-04 17:19:00,2011-08-04 17:22:00,2,United Kingdom,2,127,2,317.2,2,3,2,7,Potential Loyalists,0,0.0
17268,763.64,127.27333333333333,6,2011-04-08 13:20:00,2011-08-24 10:06:00,4,United Kingdom,4,108,4,763.64,2,3,3,8,Potential Loyalists,137,34.25
17272,2148.63,18.847631578947368,114,2011-03-22 12:05:00,2011-10-28 16:37:00,4,United Kingdom,4,42,4,2148.63,3,3,4,10,Loyal Customers,220,55.0
17274,107.82,4.312799999999999,25,2011-11-04 13:16:00,2011-11-04 13:16:00,1,United Kingdom,1,35,1,107.82,3,2,1,6,At Risk,0,0.0
17277,1065.3500000000001,15.43985507246377,69,2011-01-21 12:37:00,2011-04-26 12:47:00,2,United Kingdom,2,228,2,1065.3500000000001,1,3,3,7,Potential Loyalists,95,47.5
17278,246.04,16.402666666666665,15,2011-04-12 13:10:00,2011-04-12 13:10:00,1,United Kingdom,1,241,1,246.04,1,2,1,4,Cannot Lose,0,0.0
17279,187.82999999999998,20.869999999999997,9,2011-10-13 11:58:00,2011-10-13 11:58:00,1,United Kingdom,1,58,1,187.82999999999998,2,2,1,5,At Risk,0,0.0
17282,1685.46,18.937752808988765,89,2011-02-13 11:36:00,2011-08-01 14:29:00,3,United Kingdom,3,130,3,1685.46,2,3,4,9,Loyal Customers,169,56.333333333333336
17284,1647.48,5.661443298969072,291,2011-01-07 14:31:00,2011-10-10 14:38:00,6,United Kingdom,6,60,6,1647.48,2,4,3,9,Loyal Customers,276,46.0
17286,151.37,3.440227272727273,44,2011-11-18 12:47:00,2011-11-18 12:47:00,1,United Kingdom,1,22,1,151.37,3,2,1,6,At Risk,0,0.0
17287,1049.06,8.598852459016394,122,2010-12-02 12:22:00,2011-11-13 13:27:00,7,United Kingdom,7,26,7,1049.06,3,4,3,10,Loyal Customers,346,49.42857142857143
17288,1417.63,10.125928571428572,140,2010-12-16 13:33:00,2011-11-30 16:09:00,7,United Kingdom,7,9,7,1417.63,4,4,3,11,Champians,349,49.857142857142854
17289,931.02,8.952115384615384,104,2011-06-12 13:51:00,2011-11-08 12:01:00,3,United Kingdom,3,32,3,931.02,3,3,3,9,Loyal Customers,148,49.333333333333336
17290,513.01,5.343854166666667,96,2011-11-23 15:53:00,2011-12-06 12:38:00,2,United Kingdom,2,4,2,513.01,4,3,2,9,Loyal Customers,12,6.0
17291,550.8000000000001,550.8000000000001,1,2011-02-04 13:04:00,2011-02-04 13:04:00,1,United Kingdom,1,308,1,550.8000000000001,1,2,2,5,At Risk,0,0.0
17293,1854.06,14.04590909090909,132,2010-12-13 14:55:00,2011-12-01 14:37:00,9,United Kingdom,9,8,9,1854.06,4,4,4,12,Champians,352,39.111111111111114
17295,547.0,8.044117647058824,68,2011-10-06 12:22:00,2011-11-11 10:49:00,3,United Kingdom,3,29,3,547.0,3,3,2,8,Potential Loyalists,35,11.666666666666666
17297,128.18,2.615918367346939,49,2011-11-22 14:43:00,2011-11-22 14:43:00,1,United Kingdom,1,17,1,128.18,4,2,1,7,Potential Loyalists,0,0.0
17298,498.42,16.614,30,2011-08-07 12:21:00,2011-08-30 16:43:00,2,United Kingdom,2,101,2,498.42,2,3,2,7,Potential Loyalists,23,11.5
17299,656.61,11.938363636363636,55,2011-06-19 16:04:00,2011-11-28 12:01:00,4,United Kingdom,4,12,4,656.61,4,3,2,9,Loyal Customers,161,40.25
17301,163.24,2.7667796610169493,59,2011-11-18 13:43:00,2011-11-18 13:43:00,1,United Kingdom,1,21,1,163.24,3,2,1,6,At Risk,0,0.0
17302,1135.63,14.375063291139242,79,2011-02-07 10:14:00,2011-11-25 09:36:00,5,United Kingdom,5,15,5,1135.63,4,4,3,11,Champians,290,58.0
17303,250.04,4.717735849056604,53,2010-12-13 13:32:00,2010-12-13 13:32:00,1,United Kingdom,1,361,1,250.04,1,2,1,4,Cannot Lose,0,0.0
17306,8631.31,130.77742424242425,66,2010-12-21 13:34:00,2011-11-29 12:14:00,18,United Kingdom,19,11,19,8631.31,4,4,4,12,Champians,342,18.0
17309,82.75,6.895833333333333,12,2011-09-05 15:20:00,2011-09-05 15:20:00,1,United Kingdom,1,95,1,82.75,2,2,1,5,At Risk,0,0.0
17311,1384.85,25.179090909090906,55,2011-01-27 10:56:00,2011-09-22 14:11:00,2,United Kingdom,2,78,2,1384.85,2,3,3,8,Potential Loyalists,238,119.0
17312,644.3,46.021428571428565,14,2011-07-03 13:12:00,2011-07-24 11:52:00,3,United Kingdom,3,139,3,644.3,2,3,2,7,Potential Loyalists,20,6.666666666666667
17313,2328.84,97.03500000000001,24,2011-11-08 15:45:00,2011-11-08 15:45:00,1,United Kingdom,1,31,1,2328.84,3,2,4,9,Loyal Customers,0,0.0
17314,2527.92,19.297099236641223,131,2011-01-31 11:25:00,2011-11-15 09:41:00,8,United Kingdom,8,25,8,2527.92,3,4,4,11,Champians,287,35.875
17315,6281.23,13.335944798301485,471,2010-12-17 12:24:00,2011-12-08 12:15:00,38,United Kingdom,38,2,38,6281.23,4,4,4,12,Champians,355,9.342105263157896
